,index,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle,Label
10,thumbs_down_10,69.8430537290217,0.2663118470340094,54.42692577606332,-0.19636604751628237,47.926081595016214,-0.9370325890911217,60.35257332190534,-1.414727695588664,74.66499633700205,1.5357118142066337,21.393251314703384,0.8184569811054131,39.791776631966854,0.5155837128105297,20.11762463268656,1.182378026866137,19.10259922241351,-1.1740876639036824,16.221818402702258,-0.2734609870902459,35.62108473930202,-0.010694779396868791,4.89458027820294,0.337133956177232,8.403783836251373,-0.07372974506995078,27.926856197075878,-1.0613791779985406,38.16948122587148,-0.5945769032927478,16.775968126339674,-1.3533589073919494,19.750943603854253,1.0758752063925967,45.86112330051991,-1.425962423071876,46.23341156210738,-1.1085305685957896,34.41905288955611,-1.5237396777993637,34.67405729696351,1.296835444563025,thumbs_down
11,thumbs_down_11,68.35987538284631,0.27657733748548213,52.98810459928664,-0.21554974359112442,46.52419944272923,-0.931389360939824,56.022752099789464,-1.4137525585469022,65.54297892351093,1.490792528801675,18.764865611186643,1.0560568569865678,40.68375351972227,0.5233563100436907,22.88118774964417,1.0064613584873263,17.975543980806115,-1.3026855437250693,11.550146998701365,-0.2329792390771044,36.2396282761892,0.009198163711409831,7.359877747185393,0.18216831047276086,9.852540908733976,-0.13574538921061985,24.476931617461705,-1.1837871511706266,37.455703240166514,-0.5844765250722973,17.197070361690795,-1.3217881354438759,19.006920806610243,0.968896077414792,42.87663577861038,-1.4717907308979121,45.424203643476154,-1.109024008610333,33.82202988017456,-1.47491022841279,33.13717794801298,1.2717691332398957,thumbs_down
12,thumbs_down_12,68.77618239845917,0.24548244142177736,53.393609645915575,-0.25146786470623805,47.12164024725622,-1.0678202961042358,59.29001705556323,-1.5587487169407104,74.00399878881338,1.431356269703559,21.663474385448403,0.8507256330208,39.33762803718388,0.5123894603107376,20.50833578656965,1.1009182688192098,18.111333693664452,-1.004672069875145,15.043474414143144,-0.3187475604206451,35.28687100475362,0.00809698903773788,4.295227536677965,0.06656816377582205,11.736042513451935,0.060900208277988636,25.84885423584811,-1.1615504315958636,37.26573082441227,-0.6220320152891727,17.861142409243186,-1.4424730991091024,22.624711070429356,0.9740373796219512,44.8348443211987,-1.4974457320489127,45.05099151777566,-1.128422103818152,33.715496346302714,-1.5623219533919261,35.69142125245798,1.2363882205642023,thumbs_down
13,thumbs_down_13,69.36537721050436,0.24264766501773785,53.29686253012982,-0.2722859857950505,46.596375633972016,-1.0463263941687737,57.38079430920727,-1.530121099268813,68.17298259248713,1.4136860614479363,17.288403306519896,0.9774461806381782,39.6932683909445,0.5087298243155529,23.1132477644796,0.9907935525872156,18.83849486792637,-1.3386924887197402,12.078447287995626,-0.48833395105640726,33.66831679124389,0.009900666587988013,5.821416398857647,0.2310906671958943,9.357112565078811,0.07130746478529226,25.83064502141251,-1.269451103084793,35.33962208186286,-0.6246354227716142,16.74979270186817,-1.4711276743037351,21.545816814923104,0.9613377888499763,44.6977503783903,-1.5335001965752297,43.38074329571694,-1.1002759737729204,32.775329475418296,-1.489344282489026,34.93645024262707,1.3003602016418965,thumbs_down
14,thumbs_down_14,69.711683531971,0.24564135355338107,53.49637069937114,-0.26570555845663635,45.99383770219618,-1.0566585179187165,59.069811497798824,-1.5433838403406144,72.79164500659701,1.4276965713181378,17.46710546262975,0.9343834308045786,39.30472844333789,0.5059217574655044,22.717829413098205,0.9944211062037127,17.427530543989235,-1.3616113882019394,12.843555430634204,-0.4818877086167553,34.380985358116355,0.0013850406655869932,5.481984512474593,0.1922848718075922,10.797034950338029,0.1818258838225254,26.322265822009616,-1.2467574468730338,33.87940464289354,-0.6297263264490259,17.00853460569449,-1.489515125311965,22.76912617067164,0.9833737695859887,45.0153916736081,-1.5178796724019339,42.61460471654516,-1.0986531700628788,33.038286043183334,-1.4986673382675377,35.28867027011796,1.2947209458639914,thumbs_down
15,thumbs_down_15,70.76456445684126,0.2523230716289122,54.18974390667667,-0.24860183567832417,46.692048491046606,-1.0427952890276326,59.386985602545224,-1.5282858372422683,73.71343976381822,1.469199284330532,16.95666077596652,0.9048270894157858,39.16758574692382,0.5458406314836257,22.482898514728525,1.0350989127483452,16.709129580497837,-1.3583096823718592,12.798986637891158,-0.4586559699267674,34.50196353149115,0.03865476909714612,6.484763233535316,0.05142520801797275,8.685223461486968,0.19309451110299147,26.082374305900675,-1.2398081598777635,35.434779282033645,-0.5883753206380241,17.839356221161353,-1.4315417726462902,22.478662091706152,0.9798560113693,45.733750816206,-1.5166262255269412,43.753691130330324,-1.083783934409255,33.75760601285023,-1.4973783123795505,34.987817769764526,1.2951139734603727,thumbs_down
16,thumbs_down_16,71.58338777883938,0.24046110754083705,53.126896391389224,-0.24628301021324633,45.86408986591825,-1.057445382701486,62.003766983800325,-1.530080946330755,79.3055602217535,1.4763854378877432,15.893708734095494,0.8511207805878577,38.41862737924425,0.456995822407448,21.541554000415918,0.8338734597462508,14.035345728025929,-1.46201246423879,12.626143557467847,-0.5921866795496413,35.47622243526845,-0.0013422810730562068,6.5458439152150865,0.14601225771127693,10.57582491167276,0.09922062384730349,27.099296708331146,-1.2912898134396753,35.6476203198351,-0.597265028541369,16.41980442405642,-1.357474923530105,21.760393820632576,0.9001565235742693,46.05008118694539,-1.5604554337746648,43.207588356791874,-1.0770788886023328,32.143139328567315,-1.4936835651826792,34.999190142881815,1.2352772793347873,thumbs_down
17,thumbs_down_17,71.16028982566444,0.27306025479302665,52.12234865223307,-0.24830238233014612,44.33934284879555,-1.1148334848619679,63.82771595680858,-1.5469202677927847,85.8452438734471,1.5419475068967579,15.141434494418045,0.8945819082310351,39.76210436220218,0.5215228180304616,21.74475723295574,0.9597115536661519,15.48505240780805,-1.2743322103971817,13.297912133872059,-0.6635557263775317,35.48542545188283,0.022814832622341137,7.47861653084443,-0.025472196510724382,9.101344247976856,0.35815830047571706,28.199564172184196,-1.302470820899754,34.90771766865413,-0.616760759255204,17.36790116651133,-1.4277360311489062,22.915500897992523,0.9925916805941299,48.21308052579558,-1.5401734915895886,43.33343799045448,-1.0786412018820624,32.2855738162417,-1.4940244355251184,35.49213448043559,1.2991312921501919,thumbs_down
18,thumbs_down_18,70.83238494763266,0.27645276850183603,51.717990746870925,-0.24743511196000598,42.7115251005772,-1.1320812061171408,62.67252831176244,1.5571193681088713,85.80425172747837,1.5141587997538626,15.273322376524156,0.8692717276339177,38.662004175849745,0.5038684641839998,20.454085521295536,0.9524412905078291,14.280792803058972,-1.2764650592374371,12.285806570343661,-0.6396251592105973,34.863517501934716,0.019123351566085023,6.865239928391147,-0.048572875306130026,9.731543960020183,0.349607123790399,28.180339232776724,-1.3249979917204544,34.73488839272881,-0.5902839684109686,16.438575284057126,-1.4575799301459602,22.557610799653894,0.9488290510906516,47.3697522057724,-1.5315810289724696,42.28574109823257,-1.081965126191259,31.388321990345602,-1.5115950698101934,35.14647032658092,1.2481888745788516,thumbs_down
19,thumbs_down_19,70.00455119639447,0.23408980130562648,51.951158817627245,-0.26810107027710817,44.10937755408271,-1.123081700649412,62.76842584808633,1.5563815437873352,84.81166276279205,1.536540069970886,15.320979939411686,0.7788048523466266,38.27555539230712,0.4825657746865585,19.166415260108053,0.9655659309357076,14.358307620761789,-1.2815631627054536,13.666749626428166,-0.6469854152504249,34.91307638255805,0.021824637890351634,6.908865775498549,-0.0344691009995083,9.654460978223744,0.34202858573946054,29.323630120548046,-1.297850174530647,33.89365789276034,-0.6035898056010707,16.349429802757147,-1.4540278918967042,23.27207702722293,0.9731458954720164,48.275686946053696,-1.5313301568749078,42.22410784666401,-1.0799102493155721,31.29611336920514,-1.509896118516908,33.78177936077443,1.2673228274754647,thumbs_down
20,thumbs_down_20,39.80553636899751,0.4989648236654707,27.601841931373635,-0.21735906638357871,31.32251224347484,-1.1792796662142038,46.95240509996482,1.5697821283596698,56.39448437995268,1.44549872674599,20.516074114024697,0.8165867331788157,33.4287410116442,0.6774105688069485,19.195851781663222,1.4113572121333309,21.334183656522928,-0.9183668838217754,14.619125174294036,-0.28053679173832147,26.51423269014949,0.18788545558206038,4.065506693046012,-1.3343401845949776,19.05267789963901,-0.10265297588714223,26.006496659118177,-1.0891326492400353,26.693226569135494,-0.5988878737469815,12.67937064326526,1.2537963304856072,24.40149803958691,0.6134437834368367,41.49073059881667,-1.424516894792146,35.840981623259424,-1.1065545407992494,29.113157913885267,1.503684152627738,34.03856023345347,1.1484527023335496,thumbs_down
21,thumbs_down_21,68.92988320159802,0.2727958238988669,49.492137308150284,-0.21230292876211043,42.61785047533866,-1.0721629989655643,62.44384325208295,-1.5486794150324787,85.44391219694518,1.5518465329471913,18.556098679031123,0.6635189684286428,39.69820960452735,0.5114093247124196,18.18149865726245,1.0133075051647558,14.455028391704717,-1.0348965697588022,16.463386161425774,-0.4778769202399843,35.6476839305797,0.04008546768882169,5.635367744390084,0.07612380322053049,11.66783278914578,0.22221032106491104,29.545690816174652,-1.2031596371893194,33.282273819060066,-0.591970836686601,16.58298721137441,-1.5334573672714475,23.35227608148596,0.8517744990536211,47.795150561888164,-1.474002653990465,40.62306684742919,-1.0667719331788932,31.61291535486025,-1.5195591593914786,34.18570068785009,1.2622608620871136,thumbs_down
22,thumbs_down_22,69.54234912623718,0.26607187979367714,49.50127692528303,-0.23891247528792015,43.61896964018815,-1.0920131549281442,62.723848567656646,-1.5533341687242206,86.71900565068239,1.560362877828266,18.957225989937477,0.6661103208996182,39.142538522628634,0.46963230359942687,18.314585342867577,0.9330153844214195,13.205166308440042,-1.091021083950456,15.69789910405783,-0.48264125407488045,34.92843347263958,-0.03681827916257229,6.043117935008175,-0.21439546761559042,11.328230143581147,0.2031663119489252,28.08991071363928,-1.2104383562701027,35.31282295218847,-0.6119411648515798,16.396725517912117,-1.4543662383844445,22.94912049555001,0.852942317493867,46.37677208109822,-1.508121320045433,41.38662353598987,-1.0690620981727696,31.298794105710446,-1.541885054474613,33.54237175495861,1.2018897457555666,thumbs_down
23,thumbs_down_23,67.751262424332,0.2543544538514817,48.080738031092146,-0.251224077960878,43.1530525113008,-1.1259026886155115,62.971991038308445,-1.545839331070616,85.96425191735081,1.5541773583472387,19.74468555611234,0.5880026035475675,37.56068408139198,0.528895766000398,18.53041870097815,1.0369875720023132,14.402223310349667,-1.3202042502954947,17.40129272962592,-0.4807817949636586,32.442553450313035,0.02936013639597146,4.428827437556748,-0.010752273791098752,11.0019581848063,0.28067777580618763,29.923636748917716,-1.2148194656085356,32.57731080274003,-0.6244975487893073,16.053340791464347,-1.54409644178963,23.38793417240195,0.9517302722122687,48.16979134463777,-1.4995592944647649,41.37799320889626,-1.109207387042249,32.05048455313433,-1.5574241669886089,35.01489802784274,1.233993145942987,thumbs_down
24,thumbs_down_24,72.26784709229969,0.23475047578782698,51.74225324601796,-0.23783592745745105,43.72178066259871,-1.0623225984731597,62.23246595302251,-1.5340594168040778,82.27435988681154,1.5256358594566248,19.05315395772999,0.8402104615162875,38.30421846125357,0.4364018500163778,21.1485406346409,0.8013203846213681,14.208441807394106,1.5205032030519818,13.978684777829203,-0.42860098929614315,31.714857709699498,0.006005933791136669,5.836976510538707,0.20539538918976938,7.808652680798539,0.3680494903369645,25.981198504629475,-1.2693328438611238,33.25763513517731,-0.6380601544669003,17.027255728440885,-1.4107050775252725,20.976717468111183,1.1122248163273891,45.81509222665562,-1.555205074669545,41.753514930725224,-1.1326533902725853,32.81076782491946,1.5620882740534336,35.643389950529844,1.248623296715743,thumbs_down
25,thumbs_down_25,73.68845677669958,0.23479092782871727,52.03559308632704,-0.22988546970773066,43.2692356919973,-1.0194297364717642,60.03878187303756,-1.4929903097303634,81.89039187340072,1.542299098689988,12.907660893847735,0.8689726708220351,32.9687889235243,0.5367038869510334,26.358121459873093,0.8531559935052944,22.86373912756666,1.0521668748635482,13.065333820680017,-0.7750892502512073,30.39013146899741,0.061148162649300446,8.809523809523784,0.33029735482925177,1.3230899037571549,1.042721878368534,28.643757655163032,-1.3835080197572207,33.37004780792122,-0.6109597731293961,15.750679357626385,-1.2920813854216333,19.328934521865605,1.2186576238819018,49.171111294550236,1.5368945921530919,42.41392510819886,-1.175487027678694,32.144585491451515,-1.5604263281595878,34.81704693637323,1.2594260223969944,thumbs_down
26,thumbs_down_26,73.46804263066944,0.23617524333090084,52.55229551763021,-0.20716955106881285,42.098308442218254,-1.0641372862283662,59.858809690016955,-1.5302135254085105,82.84943861281167,1.5397539728062466,15.94576977433653,0.6626146709619392,36.24823085838549,0.5136060047227488,20.710727663769106,1.035108652407263,17.420047356038406,1.3052635294978863,15.572593519842487,-0.6312693029566553,31.62324269359562,0.05725259633009222,4.9165369520534306,0.37690927032481963,2.6151486129040165,0.9928943898326487,29.46476430587741,-1.275624379131118,31.647326711459517,-0.5742305194072089,14.27721969669074,-1.4605074297295766,20.23859943349537,1.2475576782585835,48.21609050120049,-1.5381991816769442,39.804055217922,-1.141396563542397,30.224256300763486,1.5235129837007808,35.74554187828654,1.2747459701389148,thumbs_down
27,thumbs_down_27,69.27483141497851,0.23730959040738658,49.977636722194056,-0.25722672176091776,42.38095238095238,-1.0970988049010566,60.72892447239369,-1.5488390718467049,80.79752695975164,1.5253998089543872,15.118653913134109,0.7876253312071894,38.1544777494805,0.5429879877730405,19.827887550532303,1.0027777380942144,12.490086772064322,-1.2164879205257741,13.506696080176967,-0.6604247397396682,33.67424310249717,0.02121322479203198,6.704822781108936,0.10673567264913654,9.370794597216372,0.475010756265097,28.088336521162603,-1.331163007493989,34.002134120030675,-0.5678033309664992,14.74876527365954,-1.319553062770776,21.003455066168343,1.0564308285472954,47.290413615812746,-1.5566985699944005,41.27264032022022,-1.0741199486754964,29.33310142147037,-1.5139470794620582,33.899043123907674,1.2610398662512075,thumbs_down
28,thumbs_down_28,67.6735025534057,0.2743367955434328,49.31036880469798,-0.21804047628034717,42.32569967062225,-1.0477428922153516,58.75079002701315,-1.517276058335581,78.7611706075072,1.5218040851758847,15.937021745969952,0.8213235033559252,37.78936730323938,0.5166453379655064,19.89108666710258,0.9934174935338491,13.67089697263065,-1.1851153516256316,13.101729992569116,-0.5940509168899394,33.863705746616425,0.019688032442130427,5.135135296413472,0.3305479813904271,11.384538187847909,0.20641910492155377,26.523809523809497,-1.2700534707806281,34.188386990155884,-0.565981434306409,14.615324483245871,-1.3740397444938368,21.163492718270327,0.9597016988279186,45.42328011512634,-1.5078543674875238,41.54731204689412,-1.0168136716418297,30.467595514205453,-1.4768818876210692,33.60113511742033,1.2952219871082473,thumbs_down
29,thumbs_down_29,68.94317223432954,0.2228643063359357,49.4240065788262,-0.2195049787024643,41.59291431893117,-1.0348927981806617,56.806011147539046,-1.5313872110912357,75.91140856362355,1.5080253490251119,16.06738926311385,0.6529851160742692,37.26697820321756,0.49679726768913685,22.469429976007664,0.9116118918631115,15.810456082667255,-1.4924074353174361,15.189879074694927,-0.5732210715031704,32.77076292206715,0.023251622810462835,6.025268033480619,0.2967557607777217,12.240411120509515,0.019452798826661177,28.9345574837433,-1.2266653349057122,34.05694178059316,-0.5651206398224462,14.503498678694825,-1.3791959370981282,22.268257306010998,0.7536388004243507,47.318767520268196,-1.51239507208228,42.63487335859994,-1.062179055941763,30.289382826629872,-1.5125944183504405,32.095379397738974,1.1456423100083284,thumbs_down
30,thumbs_down_30,70.21993308361644,0.2466233984858805,49.30547108037857,-0.222021122716349,41.602208645363206,-1.0390142245991243,57.86750837972112,-1.5518685463276543,80.007624353236,1.509454182430805,13.973817434621974,0.7829885295069542,36.08430541808543,0.48607596086664007,22.50144868100194,0.8467901838727989,15.882933409674184,1.5138010656404532,13.609553800493496,-0.6414017416885568,32.90507201287268,-0.00434150673125344,7.150155002046333,0.26274739060260544,12.096081710362395,0.011810474454317123,28.270478500522906,-1.2874064757507746,34.668923265120505,-0.5849549939353063,14.438076391494198,-1.3682261688881159,21.381588706195505,0.7869729652452182,47.15153840222127,-1.5516067634007171,42.62160141324445,-1.0581634242152171,30.282494587765576,-1.4747264695949878,32.479018170431104,1.1892009220705828,thumbs_down
31,thumbs_down_31,69.72527886263097,0.20355674628730963,49.501757911019475,-0.2221121709977013,41.13097822340861,-0.9689859945167822,57.06592042871489,-1.4956244341597875,77.04912000421575,1.5095726278379538,15.340430182558169,0.7018923671795518,35.949637233685145,0.4275044935597846,18.356139185705405,0.9475311684098695,14.87552281899102,-1.2075296208770625,14.2392896457131,-0.604698640118154,33.73207090751694,-0.03247445514080533,6.023386019368356,0.3217505543966452,10.286155193371883,0.009258994662120986,27.84472657768325,-1.2144275734424927,36.16621994143993,-0.5562266749946534,13.611802934891523,-1.294418818233697,20.068815849833083,0.7786868547661252,45.24794379011667,-1.4886164650000706,41.804479574223315,-0.9963789853695441,29.33136202405098,-1.4438235371808172,31.207374557263996,1.2007741220646029,thumbs_down
32,thumbs_down_32,46.51737538976082,0.41739281537527645,36.23480993805771,-0.19842648731970566,38.68381627662087,-0.9807452454025106,54.66312001104955,-1.4327183986266916,68.15884475190168,1.5491365420265417,23.790945132440314,0.7457588811711839,37.200352325642406,0.5094608026214955,20.468547853894435,1.0894606563507125,18.255058628579654,-1.0849819874248212,17.89678140282489,-0.21722594543250265,29.49833770634613,0.03875280219637269,3.472274376025575,1.1316836708568279,17.56103706151026,-0.0651251633343873,27.90561513403833,-1.025401743193458,29.495916163001006,-0.6502817604427367,14.085099313662514,1.3906404381395456,24.533932261248818,0.6504885727106496,44.48980111922412,-1.4019524348073964,39.889245761704245,-1.1172925236220759,30.894744873052012,1.5214536945419268,35.43820273591658,1.1173647085308132,thumbs_down
33,thumbs_down_33,73.10615708735916,0.21464183750420648,55.239183076316195,-0.1715261419721006,42.331297824543554,-0.7686932735086369,47.371738754800454,-1.283383415530766,60.47735281972612,-1.5306288179215846,11.714285714285726,1.349481884447107,33.46762066017034,0.5477400137159031,44.27764903516934,0.5575733239115036,50.933530113235996,0.6160108416571676,7.206856146073942,-0.8836721166534578,32.57424799827404,0.013157135472756246,11.113514479300974,0.3136206522167001,10.032599923473985,-0.34877100358390795,24.705613672580053,-1.466524714867242,32.418185876297926,-0.6100039428540256,13.812889573414623,-1.3835424070614146,21.22186011966848,0.7568345055586873,44.594316467734856,1.5387560132474292,41.479033306980895,-1.079420849141795,29.683019264439054,-1.484057988118912,33.39069893713223,1.1569160185441565,thumbs_down
34,thumbs_down_34,71.74134694636008,0.19505242433070843,52.56526016261806,-0.21267510982191423,41.707163993068036,-0.9165625860417156,53.4772929539071,-1.4511905786261212,70.18860241732307,1.5192116958891306,11.112494244978068,1.5150601224806852,34.137842495527316,0.45803319513001867,27.56139302516341,0.6690745160927315,21.381164491470912,1.1041606788781368,6.92558436674204,-1.0209431441183165,32.619186652466965,0.0029196997326987315,12.791809312506484,0.16453668238699146,5.7744844966294835,-0.3713182742692019,25.042096077679275,-1.4660189202630014,35.137985208818485,-0.5680804275940129,16.739229792883457,-1.0982431008191271,18.163592700048188,0.9624329009654314,44.90637779246853,1.5623129672126694,40.539949782216944,-1.0372260344882485,30.25938508112036,-1.4175487692295514,32.601663772354094,1.246736307682033,thumbs_down
